Orden de gobierno,Clave Ramo,Descripción Ramo,Tipo de Institución,Clave Institución,Siglas de la Institución,Institución,Clave de la UC,Nombre de la UC,Código del expediente,Referencia del expediente,Título del expediente,Partida específica,Ley,Tipo Procedimiento,Artículo de excepción,Descripción excepción,Contrato marco,Compra consolidada,Núm. Proc. Consolidación,Nombre Proc. Consolidación,Tipo Proc. Consolidación,Art. EXC. Proc. Consolidación,Número de procedimiento,Tipo de contratación,Carácter del procedimiento,Forma de participación,La contratación es por Caso fortuito o fuerza mayor,Crédito externo,Organismo financiero,Clave del programa federal,Clave de cartera SHCP,Fecha de publicación,Fecha de apertura,Fecha de fallo,Código del contrato,Núm. del contrato,Título del contrato,Descripción del contrato,Contrato plurianual,Estatus DRC,Fecha de inicio del contrato,Fecha de fin del contrato,Fecha de firma del contrato,Importe DRC,Moneda,Convenio modificatorio,Código Ref. Contrato,Estatus Contrato,Fecha firma contrato,Tipo de contrato,Monto sin imp./mínimo,Monto mínimo con imp.,Monto sin imp./máximo,Monto máximo con imp.,Moneda.1,Convenio modificatorio.1,Código Ref. último convenio,Fecha fin último conv,Monto sin imp./mínimo último conv,Monto mínimo con imp. último conv,Monto sin imp./máximo último conv,Monto máximo con imp. último conv,Fecha firma último conv,rfc,Proveedor o contratista,Folio en el RUPC,País de la empresa,Nacionalidad proveedor o contratista,Proveedor/contratista con auto registro en CompraNet,Estratificación,origen,Dirección del anuncio,clasificacion_llm,subcategoria_tic,marca_tic
APF,18,ENERGÍA,APF,018T0K,INEEL,INSTITUTO NACIONAL DE ELECTRICIDAD Y ENERGIAS LIMPIAS,018T0K001,DEPARTAMENTO DE ADQUISICIONES,E-2023-00065103,SOLICITUD PS 9421,9421_RENOVACION DE 1010 LICENCIAS ANTIVIRUS KASPERSKY ENDPOINT SECURITY BUSINESS,32701,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-18-T0K-018T0K001-N-109-2023,ADQUISICIONES,NACIONAL,,NO,NO,,,,2023-07-24 21:11:25,,,C-2023-00092255,UCOM1-0000008433,9421_RENOVACION DE 1010 LICENCIAS ANTIVIRUS KASPERSKY ENDPOINT SECURITY BUSINESS,RENOVACIÓN DE 1010 LICENCIAS DEL SOFTWARE ANTIVIRUS KASPERSKY ENDPOINT SECURITY FOR BUSINESS SELECT,NO,PUBLICADO,11/08/2023,25/08/2023,2023-08-16 17:01:11,230269.9,MXN,NO,2023-A-A-NAC-A-C-18-T0K-00032039,FORMALIZADO,2023-08-16 17:01:11,Cerrado,230269.9,,267113.08,,MXN,NO,,,230269.9,,,,,ACO150824DD6,ARRME CONSULTORES SC,,MX,MEXICANA,NO,MEDIANA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/4e9e70ddedb64f23812793f471f3f4d9/procedimiento,TIC,Adquisición de licencias de software,NINGUNA
APF,47,ENTIDADES NO SECTORIZADAS,APF,047AYO,IMSSBIENESTAR,SERVICIOS DE SALUD DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL PARA EL BIENESTAR,047AYO940,SUBDIRECCION DE RECURSOS MATERIALES,E-2023-00125363,HRAEO/SRM/NF/061/2023,LICENCIAMIENTO UNIFIED THREAT PROTECTION (UTP) AND FORTICARE PREMIUN PARA UN EQU,32701,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-12-NBR-012NBR001-N-152-2023,SERVICIOS,NACIONAL,,NO,NO,,,,2023-12-01 17:30:37,,,C-2023-00158161,HRAEO-AD-S-241/2023,LICENCIAMIENTO UNIFIED THREAT PROTECTION (UTP) AND FORTICARE PREMIUN PARA UN EQU,LICENCIAMIENTO UNIFIED THREAT PROTECTION (UTP) AND FORTICARE PREMIUN PARA UN EQUIPO DE SEGURIDAD,NO,PUBLICADO,10/10/2023,31/12/2023,,87735.54,MXN,,,,,,,,,,,,,,,,,,,ACU090224541,ACG COMUNICACIONES UNIFICADAS SA DE CV,,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/70048d0842ef43efa5c53f96ab7be083/procedimiento,TIC,Ciberseguridad,NINGUNA
APF,51,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,APF,051GYN,ISSSTE,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,051GYN905,SUBDIRECCION DE ADMINISTRACION,E-2023-00000923,SPI-AD-01-01/2023,APOYAR EN LA INSTALACIÓN Y CONFIGURACIÓN DE APLICACIONES EN LA NUEVA PLATAFORMA,33901,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-51-GYN-051GYN905-N-75-2023,SERVICIOS,NACIONAL,,NO,NO,,,,2023-01-20 00:54:14,,,C-2023-00000301,SPI-AD-01-01/2023,APOYAR EN LA INSTALACIÓN Y CONFIGURACIÓN DE APLICACIONES EN LA NUEVA PLATAFORMA,"APOYAR EN LA INSTALACIÓN Y CONFIGURACIÓN DE APLICACIONES EN LA NUEVA PLATAFORMA APLICATIVA DEL FOVISSSTE, EN LOS ENTORNOS PREVIOS A PRODUCCIÓN",NO,PUBLICADO,06/01/2023,31/12/2023,2023-01-31 23:32:38,317205.0,MXN,NO,2023-A-A-NAC-A-C-51-GYN-00001444,FORMALIZADO,2023-01-31 23:32:38,Cerrado,317205.0,,367957.8,,MXN,NO,,,317205.0,,,,,AEAA940720B92,ANGEL RICARDO ATENO AYALA,,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/341703623da646e1ad7da0f180a42103/procedimiento,TIC,Desarrollo de software,NINGUNA
APF,18,ENERGÍA,APF,018T0K,INEEL,INSTITUTO NACIONAL DE ELECTRICIDAD Y ENERGIAS LIMPIAS,018T0K001,DEPARTAMENTO DE ADQUISICIONES,E-2023-00009093,E/SI/21176,21176_APOYO EN LAS ADECUACIONES DEL MÓDULO DE BACKOFFICE DEL SISTEMA DE SUPERVIS,33901,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-18-T0K-018T0K001-N-29-2023,SERVICIOS,NACIONAL,,NO,NO,,,,2023-02-22 02:38:32,,,C-2023-00007663,AVELINO/E/SI/21176,21176_APOYO EN LAS ADECUACIONES DEL MÓDULO DE BACKOFFICE DEL SISTEMA DE SUPERVIS,APOYO EN LAS ADECUACIONES DEL MÓDULO DE BACKOFFICE DEL SISTEMA DE SUPERVISIÓN DE MERCADO,NO,PUBLICADO,06/03/2023,05/06/2023,2023-03-07 12:58:22,68038.91,MXN,NO,2023-A-A-NAC-A-A-18-T0K-00005705,FORMALIZADO,2023-03-07 12:58:22,Abierto,66170.91,,68038.91,,MXN,NO,,,,,,,,AEMC940813AQ2,CARLOS DAVID AVELINO MORALES,,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/fa0e11c9c4424395b533c4caa1b9647b/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
APF,18,ENERGÍA,APF,018T0K,INEEL,INSTITUTO NACIONAL DE ELECTRICIDAD Y ENERGIAS LIMPIAS,018T0K001,DEPARTAMENTO DE ADQUISICIONES,E-2023-00038275,E/SI/21236,21236_APOYO EN EL DESARROLLO Y PUESTA EN OPERACIÓN DE LA APLICACIÓN ESCENARIOS D,33901,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-18-T0K-018T0K001-N-78-2023,SERVICIOS,NACIONAL,,NO,NO,,,,2023-05-17 18:42:22,,,C-2023-00045408,AVELINO/E/SI/21236,21236_APOYO EN EL DESARROLLO Y PUESTA EN OPERACIÓN DE LA APLICACIÓN ESCENARIOS D,APOYO EN EL DESARROLLO Y PUESTA EN OPERACIÓN DE LA APLICACIÓN ESCENARIOS DE PRECIOS DE COMBUSTIBLES Y OTRAS APLICACIONES REQUERIDAS PARA LA EXPLOTACIÓN DE LA INFORMACIÓN DE LA DCPE,NO,PUBLICADO,07/06/2023,15/12/2023,2023-05-29 16:18:02,142863.77,MXN,NO,2023-A-A-NAC-A-A-18-T0K-00018287,FORMALIZADO,2023-05-29 16:18:02,Abierto,140061.77,,142863.77,,MXN,NO,,,,,,,,AEMC940813AQ2,CARLOS DAVID AVELINO MORALES,,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/0ef3b3a09af2474ba45cb71eb36c2e81/procedimiento,TIC,Desarrollo de software,NINGUNA
APF,12,SALUD,APF,012NDY,INSP,INSTITUTO NACIONAL DE SALUD PUBLICA,012NDY001,DEPARTAMENTO DE SERVICIOS GENERALES Y MANTENIMIENTO,E-2023-00061122,DAF/SGYM1123/2023,SERVICIOS DE PROGRAMACIÓN BAJO EL LENGUAJE C/AL,33301,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-12-NDY-012NDY001-N-338-2023,SERVICIOS,NACIONAL,,NO,NO,,,,2023-07-14 15:52:43,,,C-2023-00073730,DAF/SGYM1123/2023,SERVICIOS DE PROGRAMACIÓN BAJO EL LENGUAJE C/AL,"SERVICIOS DE PROGRAMACIÓN BAJO EL LENGUAJE C/AL Y .NET PARA MIGRAR LOS OBJETOS DE TIPO: TABLAS, FORMULARIOS Y CODEUNITS DE LOS MÓDULOS DE NÓMINA FEDERAL, RECURSOS HUMANOS Y CONTRATOS DE PRESTADORES DE SERVICIOS DE LA PLATAFORMA DYNAMICS NAV 2009 HACIA LA ESTRUCTURA DE LA VERSIÓN 365 BUSINESS CENTRAL.",NO,PUBLICADO,17/07/2023,20/12/2023,2023-07-25 14:53:24,153600.0,MXN,NO,2023-A-A-NAC-A-C-12-NDY-00025927,FORMALIZADO,2023-07-25 14:53:24,Cerrado,153600.0,,178176.0,,MXN,NO,,,153600.0,,,,,AEOB790519MU6,BRUNO ARCE OCAMPO,,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/e8506d03aa7248229702604574aed9e2/procedimiento,TIC,Desarrollo de software,Microsoft
APF,6,HACIENDA Y CRÉDITO PÚBLICO,APF,006B00,CNBV,COMISION NACIONAL BANCARIA Y DE VALORES,006B00001,"DIRECCIÓN GENERAL DE PROGRAMACIÓN, PRESUPUESTO Y RECURSOS MATERIALES",E-2023-00099141,CNBV/192/23,SERVICIO DE LA PLATAFORMA DE PROCESOS,32701,LAASSP,LICITACIÓN PÚBLICA,,,,NO,,,,,LA-06-B00-006B00001-N-62-2023,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,2023-10-13 00:02:41,2023-10-27 17:00:00,2023-10-31 20:00:00,C-2023-00141189,CNBV/192/23,SERVICIO DE LA PLATAFORMA DE PROCESOS,"SERVICIO DE SOPORTE, MANTENIMIENTO Y TRANSFERENCIA DE CONOCIMIENTOS DE LA PLATAFORMA DE PROCESOS",NO,PUBLICADO,01/11/2023,31/12/2023,2023-11-15 15:42:36,6970000.0,MXN,NO,2023-A-L-NAC-A-C-06-B00-00048739,FORMALIZADO,2023-11-15 15:42:36,Cerrado,6970000.0,,8085200.0,,MXN,NO,,,6970000.0,,,,,AGE130621UX5,ARQUITECTURA Y GOBIERNO EMPRESARIAL S DE RL DE CV,,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/7ab111fe5ba843ba89bdbf8e92f714fb/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
APF,7,DEFENSA NACIONAL,APF,007000,SEDENA,SECRETARIA DE LA DEFENSA NACIONAL,007000999,SUBDIRECCIÓN DE ADQUISICIONES,E-2023-00037710,IA-007000999-SAIT91-2023,SISTEMA DE ADMINISTRACION DE TRAMITES PARA PERSONAL MILITAR,33304,LAASSP,INVITACIÓN A CUANDO MENOS 3 PERSONAS POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,IA-07-110-007000999-N-360-2023,SERVICIOS,NACIONAL,ELECTRÓNICA,OTRO,NO,,,,2023-05-18 05:58:15,2023-05-29 18:00:00,2023-06-08 16:00:00,C-2023-00053333,D.G.ADMON.SAIT-176/P/2023,SISTEMA DE ADMINISTRACION DE TRAMITES PARA PERSONAL MILITAR,SISTEMA DE ADMINISTRACION DE TRAMITES PARA PERSONAL MILITAR,NO,PUBLICADO,08/06/2023,31/12/2023,2023-06-22 16:02:17,5572844.84,MXN,NO,2023-A-I-NAC-A-C-07-110-00020442,FORMALIZADO,2023-06-22 16:02:17,Cerrado,5572844.84,,6464500.0,,MXN,NO,,,5572844.84,,,,,AGG040809I71,ASAE - GCP SA DE CV,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/88335cfc9dde4fb9bfcaaab74e4261c6/procedimiento,TIC,Desarrollo de software,NINGUNA
APF,13,MARINA,APF,013000,SEMAR,SECRETARIA DE MARINA,013000999,DIRECCION GENERAL ADJUNTA DE ADQUISICIONES,E-2023-00074438,NAC 13-0646/23,NAC 13-0646/23  REQ 1000 INFO058/23 SERV. DESARROLLO APLICACIONES,33301,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-13-312-013000999-N-658-2023,SERVICIOS,NACIONAL,,NO,NO,,,,2023-08-17 21:14:46,,,C-2023-00093243,NAC 13-0646/23,NAC 13-0646/23  REQ 1000 INFO058/23 SERV. DESARROLLO APLICACIONES,SERVICIOS DE DESARROLLO DE APLICACIONES INFORMÁTICAS,NO,PUBLICADO,23/06/2023,21/09/2023,,255000.0,MXN,,,,,,,,,,,,,,,,,,,AGG040809I71,ASAE - GCP SA DE CV,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/6046f02a939240adbb4780f6b68be1d4/procedimiento,TIC,Desarrollo de software,NINGUNA
APF,13,MARINA,APF,013000,SEMAR,SECRETARIA DE MARINA,013000999,DIRECCION GENERAL ADJUNTA DE ADQUISICIONES,E-2023-00099316,NAC 13-1245/23,NAC 13-1245/23 REQ 1749 INFO090 SERVICIOS DE DESARROLLO DE APLICACIONES INFORMAT,33301,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-13-312-013000999-N-1169-2023,SERVICIOS,NACIONAL,,NO,NO,,,,2023-10-12 19:45:18,,,C-2023-00125064,NAC 13-1245/23,NAC 13-1245/23 REQ 1749 INFO090 SERVICIOS DE DESARROLLO DE APLICACIONES INFORMAT,SERVICIOS DE DESARROLLO DE APLICACIONES INFORMATICAS,NO,PUBLICADO,24/08/2023,31/12/2023,,646551.72,MXN,,,,,,,,,,,,,,,,,,,AGG040809I71,ASAE - GCP SA DE CV,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/697a4adc134d4793bfb2fd4c587b90f6/procedimiento,TIC,Desarrollo de software,NINGUNA
APF,13,MARINA,APF,013000,SEMAR,SECRETARIA DE MARINA,013000999,DIRECCION GENERAL ADJUNTA DE ADQUISICIONES,E-2024-00000049,NAC 13-1886/23,NAC 13-1886/23 REQ 2540 INFO143 SERVICIOS DE DESARROLLO DE APLICACIONES INFORMAT,33301,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-13-312-013000999-N-1673-2023,SERVICIOS,NACIONAL,,NO,NO,,,,2024-01-02 17:06:36,,,C-2024-00000090,NAC 13-1886/23,NAC 13-1886/23 REQ 2540 INFO143 SERVICIOS DE DESARROLLO DE APLICACIONES INFORMAT,SERVICIOS DE DESARROLLO DE APLICACIONES INFORMATICAS,NO,PUBLICADO,13/10/2023,15/11/2023,,255000.0,MXN,,,,,,,,,,,,,,,,,,,AGG040809I71,ASAE - GCP SA DE CV,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/c3889d4be8264d3c877e3627f848f541/procedimiento,TIC,Desarrollo de software,NINGUNA
APF,11,EDUCACIÓN PÚBLICA,APF,011B00,IPN,INSTITUTO POLITECNICO NACIONAL,011B00001,DIRECCION DE RECURSOS MATERIALES E INFRAESTRUCTURA,E-2023-00097673,DCH/AR/011/2023,ACTUALIZACIÓN DEL SOFTWARE DE LA PLATAFORMA DE EVALUACIÓN ARMSTRONG,32701,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-11-B00-011B00001-N-5291-2023,SERVICIOS,NACIONAL,,NO,NO,,,,2023-10-13 21:18:49,,,C-2023-00127170,DCH/AR/011/2023,ACTUALIZACIÓN DEL SOFTWARE DE LA PLATAFORMA DE EVALUACIÓN ARMSTRONG,ACTUALIZACIÓN DEL SOFTWARE DE LA PLATAFORMA DE EVALUACIÓN ARMSTRONG,NO,PUBLICADO,11/10/2023,31/12/2023,2023-10-20 18:44:16,48260.94,MXN,NO,2023-A-A-NAC-A-C-11-B00-00042811,FORMALIZADO,2023-10-20 18:44:16,Cerrado,48260.94,,55982.69,,MXN,NO,,,48260.94,,,,,AIC040202GN2,ARMSTRONG INTELLECTUAL CAPITAL SOLUTIONS SA DE CV,16172,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/89c855f60e5440daa9957ad12949d714/procedimiento,TIC,Desarrollo de software,NINGUNA
APF,11,EDUCACIÓN PÚBLICA,APF,011B01,ONCETV,XE-IPN CANAL 11,011B01001,DIRECCION DE ADMINISTRACION Y FINANZAS,E-2023-00023725,2303662/ SRMYS/1422/23,DESARROLLADOR WEB Y DE APP´S MÓVILES,33901,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-11-B01-011B01001-N-777-2023,SERVICIOS,NACIONAL,,NO,NO,,,,2023-04-14 00:43:54,,,C-2023-00024851,XEIPN-0752-23,DESARROLLADOR WEB Y DE APP´s MÓVILES,"IMPLEMENTAR ACCIONES DE DISEÑO, ESTRUCTURACIÓN Y ADMINISTRACIÓN DE LAS DIFERENTES PÁGINAS WEB, REQUERIDAS POR LAS DIRECCIONES DE NOTICIAS Y PRODUCCIÓN DE EL ONCE, PARA OFRECER ALTERNATIVAS DE DIFUSIÓN Y PROYECCIÓN DE LA IMAGEN INSTITUCIONAL Y CONTENIDOS DE LA TELEVISORA. PROVEER EL DESARROLLO DE HERRAMIENTAS DE ACCESO Y NAVEGACIÓN REMOTA; VINCULADAS A LOS ADMINISTRADORES DE CONTENIDO WEB, DE ACUERDO A LOS REQUERIMIENTOS DE LAS DIRECCIONES DE NOTICIAS Y PRODUCCIÓN DE EL ONCE, PARA BRINDAR ALTERNATIVAS DE DISPONIBILIDAD DE LOS SERVICIOS Y PRODUCTOS DE DICHAS ÁREAS, A TRAVÉS DE LA GENERACIÓN DE APLICACIONES MÓVILES",NO,PUBLICADO,01/04/2023,30/06/2023,2023-04-27 18:55:10,75000.0,MXN,NO,2023-A-A-NAC-A-C-11-B01-00013998,FORMALIZADO,2023-04-27 18:55:10,Cerrado,75000.0,,75000.0,,MXN,NO,,,75000.0,,,,,AILA9703282Y7,ALAN FIDEL AVILA LOPEZ,,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/36c661d4019744f28a07b07ab39f1d1c/procedimiento,TIC,Desarrollo de software,NINGUNA
APF,6,HACIENDA Y CRÉDITO PÚBLICO,APF,006HKI,SHF,"SOCIEDAD HIPOTECARIA FEDERAL, S.N.C.",006HKI002,DIRECCIÓN GENERAL ADJUNTO DE ADMINISTRACIÓN Y OPERACIONES,E-2023-00069808,SHFDARM/TI/047/2023,SERVICIOS DE SOPORTE TÉCNICO Y ACTUALIZACIÓN DE LICENCIMIENTO DEL SISTEMA MEDUSA,32701,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-06-HKI-006HKI002-N-54-2023,SERVICIOS,NACIONAL,,NO,NO,,,,2023-08-04 01:32:04,,,C-2023-00086351,SHFDARM/TI/047/2023,SERVICIOS DE SOPORTE TÉCNICO Y ACTUALIZACIÓN DE LICENCIMIENTO DEL SISTEMA MEDUSA,"CONTRATAR EL SERVICIO DE SOPORTE TÉCNICO Y ACTUALIZACIÓN DEL LICENCIAMIENTO DEL SISTEMA MEDUSA, QUE PERMITE CUMPLIR CON EL PROTOCOLO FINANCIERO INDEVAL",NO,PUBLICADO,01/08/2023,31/07/2024,2023-08-14 20:15:53,366995.0,MXN,NO,2023-A-A-NAC-A-C-06-HKI-00031772,FORMALIZADO,2023-08-14 20:15:53,Cerrado,366995.0,,425714.2,,MXN,NO,,,366995.0,,,,,AIO0611153I8,ARQUITECTURA DE INTERNET ORIENTADA A NEGOCIOS SA DE CV,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/0d788b8dc1014dab9214979664427951/procedimiento,TIC,Adquisición de licencias de software,NINGUNA
APF,11,EDUCACIÓN PÚBLICA,APF,011B01,ONCETV,XE-IPN CANAL 11,011B01001,DIRECCION DE ADMINISTRACION Y FINANZAS,E-2023-00023869,2303248/SRMYS/1625/23,PROGRAMADOR,33901,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-11-B01-011B01001-N-702-2023,SERVICIOS,NACIONAL,,NO,NO,,,,2023-04-06 00:11:09,,,C-2023-00023340,XEIPN-0329-23,PROGRAMADOR,"PARTICIPAR EN LA CREACIÓN Y FORTALECIMIENTO DE FUNCIONES, MÓDULOS Y APLICACIONES REQUERIDAS EN LOS SISTEMAS INFORMÁTICOS CONFORME A LAS NECESIDADES DE LA EMISORA Y LAS POLÍTICAS ESTABLECIDAS EN EL DESARROLLO DE SOFTWARE DENTRO DE LA MISMA. APOYAR EN LA CODIFICACIÓN DE NUEVAS FUNCIONALIDADES DE LOS SISTEMAS, EJECUTAR LOS PROCEDIMIENTOS DE REVISIÓN SOBRE EL CUMPLIMIENTO DE GRÁFICOS, ESTILOS, FUNCIONALIDAD E IMAGEN INSTITUCIONAL, REQUERIDOS EN EL DESARROLLO DE LOS SISTEMAS INFORMÁTICOS. ASISTIR EN LOS TRABAJOS DE CODIFICACIÓN Y PRESENTACIÓN DE PROPUESTAS SOBRE MEJORA Y PERFECCIONAMIENTO DE FUNCIONALIDADES EN LOS SISTEMAS INFORMÁTICOS, DE ACUERDO CON LOS PARÁMETROS Y ESTÁNDARES ESTABLECIDOS EN EL ÁREA. APOYAR EN LA CONFIGURACIÓN Y DESPLEGADO DE NUEVOS MÓDULOS DESARROLLADOS EN LARAVEL 9 (PHP)/ ANGULAR 11, ASÍ COMO LA MIGRACIÓN-REFACTORIZACIÓN DE LOS SISTEMAS EXISTENTES AL LENGUAJE DE PROGRAMACIÓN LARAVEL 9 (PHP)/ ANGULAR 11",NO,PUBLICADO,01/04/2023,30/06/2023,2023-04-26 19:34:39,60000.0,MXN,NO,2023-A-A-NAC-A-C-11-B01-00013069,FORMALIZADO,2023-04-26 19:34:39,Cerrado,60000.0,,60000.0,,MXN,NO,,,60000.0,,,,,AIPM990923EI7,MAURICIO AVILES PIÑA,,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/b84283e9a9044953bb3da8a1b787dd2b/procedimiento,TIC,Desarrollo de software,NINGUNA
