Orden de gobierno,Clave Ramo,Descripción Ramo,Tipo de Institución,Clave Institución,Siglas de la Institución,Institución,Clave de la UC,Nombre de la UC,Código del expediente,Referencia del expediente,Título del expediente,Partida específica,Ley,Tipo Procedimiento,Artículo de excepción,Descripción excepción,Contrato marco,Compra consolidada,Núm. Proc. Consolidación,Nombre Proc. Consolidación,Tipo Proc. Consolidación,Art. EXC. Proc. Consolidación,Número de procedimiento,Tipo de contratación,Carácter del procedimiento,Forma de participación,La contratación es por Caso fortuito o fuerza mayor,Crédito externo,Organismo financiero,Clave del programa federal,Clave de cartera SHCP,Fecha de publicación,Fecha de apertura,Fecha de fallo,Código del contrato,Núm. del contrato,Título del contrato,Descripción del contrato,Contrato plurianual,Estatus DRC,Fecha de inicio del contrato,Fecha de fin del contrato,Fecha de firma del contrato,Importe DRC,Moneda,Convenio modificatorio,Código Ref. Contrato,Estatus Contrato,Fecha firma contrato,Tipo de contrato,Monto sin imp./mínimo,Monto mínimo con imp.,Monto sin imp./máximo,Monto máximo con imp.,Moneda.1,Convenio modificatorio.1,Código Ref. último convenio,Fecha fin último conv,Monto sin imp./mínimo último conv,Monto mínimo con imp. último conv,Monto sin imp./máximo último conv,Monto máximo con imp. último conv,Fecha firma último conv,rfc,Proveedor o contratista,Folio en el RUPC,País de la empresa,Nacionalidad proveedor o contratista,Proveedor/contratista con auto registro en CompraNet,Estratificación,origen,Dirección del anuncio,clasificacion_llm,subcategoria_tic,marca_tic,Estado
APF,8,AGRICULTURA Y DESARROLLO RURAL,APF,008AFU,CONADESUCA,COMITE NACIONAL PARA EL DESARROLLO SUSTENTABLE DE LA CAÑA DE AZUCAR,008AFU999,DIRECCIÓN DE ADMINISTRACIÓN,E-2025-00018928,AFU 025-2025,GEORREFERENCIAR EL CAMPO CAÑERO DEL PAÍS,33903,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-08-AFU-008AFU999-N-26-2025,SERVICIOS,NACIONAL,,NO,NO,,,,05/03/2025 03:44,,01/03/2025 00:00,C-2025-00017956,AFU 025-2025,GEORREFERENCIAR EL CAMPO CAÑERO DEL PAÍS,"SERVICIOS DE APOYO A LA DIRECCIÓN DE INFORMACIÓN ESTADÍSTICA, PROYECCIONES Y COMUNICACIÓN DEL CONADESUCA, PARA GEORREFERENCIAR EL CAMPO CAÑERO DEL PAÍS A TRAVÉS DEL SEGUIMIENTO EN LA IMPLEMENTACIÓN DEL SIE-CAÑA EN LOS INGENIOS LOCALIZADOS EN LAS REGIONES CAÑERAS CENTRO, NOROESTE Y PACÍFICO. UTILIZAR UN CONJUNTO DE MÓDULOS DE SOFTWARE OPEN SOURCE O LICENCIADO PARA PROGRAMAR Y DISEÑAR UN VISUALIZADOR DE DATOS ESPACIALES DEL SIE-CAÑA QUE PERMITA INTEGRAR Y VISUALIZAR INFORMACIÓN GEORREFERENCIADA DE LAS REGIONES CAÑERAS CENTRO, NOROESTE Y PACÍFICO. ACTUALIZAR EL MAPA BASE NACIONAL CON LA INFORMACIÓN GEORREFERENCIADA DEL PAÍS OCUPADA POR CAÑA DE AZÚCAR, MEDIANTE LA VALIDACIÓN TOPOLÓGICA EN EL SIE-CAÑA. DESCARGA Y PROCESAMIENTO DE IMÁGENES SATELITALES PARA EL CÁLCULO DE ÍNDICES DE VEGETACIÓN EN LAS ZONAS DE ABASTO DE LOS INGENIOS ANTERIORMENTE MENCIONADOS. ACTUALIZACIÓN DEL MAPA NACIONAL BASE DE LAS REGIONES CENTRO, NOROESTE Y PACÍFICO COMO HERRAMIENTA PARA EL ANÁLISIS DEL DIMENSIONAMIENTO DEL CAMPO CAÑERO DEL PAÍS. DAR SEGUIMIENTO AL CÁLCULO DE LA SUPERFICIE DE REFERENCIA CON BASE A LOS LINEAMIENTOS DE EXPORTACIÓN DERIVADOS DEL ACUERDO 3-14EX-24/11/14 DE LA JUNTA DIRECTIVA DEL CONADESUCA DE LOS INGENIOS LOCALIZADOS EN LAS REGIONES CAÑERAS CENTRO, NOROESTE Y PACÍFICO",NO,PUBLICADO,01/03/2025,31/12/2025,10/03/2025 13:36,215517.24,MXN,NO,2025-A-A-NAC-A-C-08-AFU-00012941,FORMALIZADO,10/03/2025 13:36,Cerrado,215517.24,,250000,,MXN,NO,,,215517.24,,,,,AIVG9605151D7,GLORIA ITZEL AVILA VASQUEZ,,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1424361fcc274fdbb7770af61f806eec/procedimiento,TIC,Servicios de nube o virtualización,NINGUNA,
APF,48,CULTURA,APF,048MDC,IMCINE,INSTITUTO MEXICANO DE CINEMATOGRAFIA,048MDC001,DIRECCION DE ADMINISTRACION Y FINANZAS,E-2025-00027993,AD-IMC-048MDC-003-2025,SERVICIOS PROFESIONALES,33901,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-48-MDC-048MDC001-N-13-2025,SERVICIOS,NACIONAL,,NO,NO,,,,01/04/2025 20:28,,24/03/2025 00:00,C-2025-00029673,AD-IMC-048MDC-003-2025,SERVICIOS PROFESIONALES,"1. APOYAR EN LA INVESTIGACIÓN DE FALTAS ADMINISTRATIVAS POR INCUMPLIMIENTO DE OBLIGACIONES DE SERVIDORES PÚBLICOS ADSCRITOS AL INSTITUTO MEXICANO DE CINEMATOGRAFÍA. 2. COADYUVAR EN LA INTEGRACIÓN DE LOS EXPEDIENTES QUE SON COMPETENCIA DE LA OFICINA DE REPRESENTACIÓN EN EL IMCINE, PARA SU TRAMITACIÓN, CALIFICACIÓN DE LA FALTA ADMINISTRATIVA Y EL INFORME DE PRESUNTA RESPONSABILIDAD ADMINISTRATIVA. 3. APOYAR EN LA REVISIÓN Y CAPTURA DE INFORMACIÓN EN EL SISTEMA INTEGRAL DE DENUNCIAS CIUDADANAS (SIDEC), CON MOTIVO DE LOS EXPEDIENTES EN TRÁMITE EN LA OFICINA DE REPRESENTACIÓN EN EL IMCINE. 4. APOYAR PARA REALIZAR LA CAPTURA DE LOS EXPEDIENTES CORRESPONDIENTES EN EL SISTEMA INSTITUCIONAL DE CONTROL Y ORGANIZACIÓN DE ARCHIVOS (SICOA). 5. COADYUVAR EN LA CAPTURA DE INFORMACIÓN EN LA PLATAFORMA DE COORDINACIÓN DE LA INFORMACIÓN DE ÓRGANOS DE CONTROL Y VIGILANCIA (PCI-OCV). 6. APOYAR EN LA REVISIÓN DEL SISTEMA DE OMISOS Y EXTEMPORÁNEOS EN LA PRESENTACIÓN DE LA DECLARACIÓN PATRIMONIAL (OMEXT). 7. APOYAR DE FORMA PERSONAL Y POR MEDIOS ELECTRÓNICOS A LOS SERVIDORES PÚBLICOS DEL INSTITUTO MEXICANO DE CINEMATOGRAFÍA, PARA DAR CUMPLIMIENTO A SU OBLIGACIÓN DE RENDICIÓN DE CUENTAS, A TRAVÉS DE LA PRESENTACIÓN DE SU DECLARACIÓN PATRIMONIAL Y DE INTERESES EN EL SISTEMA DECLARANET. 8. APOYAR EN LA PROMOCIÓN DE LOS RECURSOS JUDICIALES CON MOTIVO DE LAS ACTUACIONES DERIVADAS DEL PROCEDIMIENTO DE INVESTIGACIÓN DE FALTAS EN MATERIA ADMINISTRATIVA. 9. COADYUVAR EN LA CONTESTACIÓN DE LOS REQUERIMIENTOS MINISTERIALES DE LA FISCALÍA GENERAL DE LA REPÚBLICA, TRATÁNDOSE DE INVESTIGACIONES DE SERVIDORES PÚBLICOS. 10. COADYUVAR EN LA REALIZACIÓN DE ACTOS DE INVESTIGACIÓN Y DILIGENCIAS EN LOS PROCEDIMIENTOS DE RESPONSABILIDAD ADMINISTRATIVA, ASÍ COMO, APOYAR EN LA ASESORÍA JURÍDICA A LOS Y LAS DENUNCIANTES EN MATERIA DE VIOLENCIA DE GÉNERO.",NO,PUBLICADO,25/03/2025,31/12/2025,,172584.62,MXN,,,,,,,,,,,,,,,,,,,AOPL861106DJ6,LUIS ALBERTO ANTONIO PUEBLA,,MX,Mexicana,NO,NO ASIGNADO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/6d34a525151d48c4826cd967f86cea30/procedimiento,TIC,Consultoría en plataformas tecnológicas empresariales,NINGUNA,
APF,6,HACIENDA Y CRÉDITO PÚBLICO,APF,6000,SHCP,SECRETARIA DE HACIENDA Y CREDITO PUBLICO,6000998,COORDINACIÓN DE ADQUISICIONES Y CONTRATACIÓN DE SERVICIOS,E-2025-00008119,ITP/2025-1,SERVICIO DE DERECHO DE USO FINITO DE LICENCIAS DE PRODUCTOS SAS,32701,LAASSP,INVITACIÓN A CUANDO MENOS 3 PERSONAS POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,IA-06-712-006000998-N-5-2025,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,23/01/2025 03:12,04/02/2025 17:00,07/02/2025 23:30,C-2025-00008779,ITP-42-002/2025,SERVICIO DE DERECHO DE USO FINITO DE LICENCIAS DE PRODUCTOS SAS,"CONTAR CON LA RENOVACIÓN DE DERECHO DE USO, ACTUALIZACIÓN Y SOPORTE A LA LICENCIA DE SAS DETECTION AND INVESTIGATION FOR GOVERMENT 9.4 EN LO SUCESIVO  PLATAFORMA DE INTELIGENCIA ANALÍTICA SAS, CON LA QUE LA SECRETARÍA DE HACIENDA Y CRÉDITO PÚBLICO EN LO SUCESIVO SHCP REALIZA DIVERSOS PROCESOS QUE INVOLUCRAN LA ORGANIZACIÓN, EXPLOTACIÓN Y ANÁLISIS DE BASES DE DATOS DE INFORMACIÓN VOLUMINOSAS Y LA ELABORACIÓN DE MODELOS PARA LA TRANSFORMACIÓN DE GRANDES VOLÚMENES DE INFORMACIÓN CON ALTO NIVEL DE COMPLEJIDAD PARA CONVERTIRLOS EN DATOS ORDENADOS Y SENCILLOS PARA LLEVAR A CABO LAS TAREAS DE ANÁLISIS, ADEMÁS DE REALIZAR ANALÍTICA AVANZADA Y VISUALIZACIÓN DE REPORTES.",NO,PUBLICADO,08/02/2025,31/12/2025,,3170429.2,MXN,,,,,,,,,,,,,,,,,,,ASO0904023S1,AZTECH SOLUTIONS SA DE CV,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/2265c901065549b286e4491ce139c51f/procedimiento,TIC,Adquisición de licencias de software,NINGUNA,
APF,16,MEDIO AMBIENTE Y RECURSOS NATURALES,APF,016RHQ,CONAFOR,COMISION NACIONAL FORESTAL,016RHQ001,"GERENCIA DE RECURSOS MATERIALES, UNIDAD DE ADMINISTRACION Y FINANZAS",E-2025-00009681,2025000032,60 CONSULTORES INDIVIDUALES DEL PROFOEM,33103,CREDEX,ADJUDICACIÓN DIRECTA POR CRÉDITO EXTERNO,,,,NO,,,,,AE-16-RHQ-016RHQ001-N-32-2025,SERVICIOS,NACIONAL,,NO,SI,NACIONAL FINANCIERA ,,,05/02/2025 00:21,,03/01/2025 00:00,C-2025-00007595,MX-CONAFOR-442675-CS-INDV-2025-004,60 CONSULTORES INDIVIDUALES DEL PROFOEM,CONSULTORÍA PARA REALIZAR LAS ACCIONES DE DESARROLLO DEL SISTEMA DE INFORMACIÓN DE PAGO POR SERVICIOS AMBIENTALES (SIPSA). EXTENSIÓN-2,NO,PUBLICADO,03/01/2025,28/03/2025,,129310.35,MXN,,,,,,,,,,,,,,,,,,,AUGA950711856,ANTONIO MISAEL AGUILAR GUTIERREZ,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/90654325e69c4b319d69a3df13dff8b7/procedimiento,TIC,Consultoría en plataformas tecnológicas empresariales,NINGUNA,
APF,12,SALUD,APF,012NDY,INSP,INSTITUTO NACIONAL DE SALUD PUBLICA,012NDY001,DEPARTAMENTO DE SERVICIOS GENERALES Y MANTENIMIENTO,E-2025-00025513,DAF/SGYM0197/2025,SE REQUIERE CONTRATAR A UN INGENIERO EN DESARROLLO DE SOFTWARE Y REDES,33104,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-12-NDY-012NDY001-N-71-2025,SERVICIOS,NACIONAL,,NO,NO,,,,21/03/2025 18:26,,20/03/2025 00:00,C-2025-00026040,"""DAF/SGYM0197/2025 """,SE REQUIERE CONTRATAR A UN INGENIERO EN DESARROLLO DE SOFTWARE Y REDES,SE REQUIERE CONTRATAR A UN INGENIERO EN DESARROLLO DE SOFTWARE Y REDES DE SISTEMA PARA LOS SERVICIOS PROFESIONALES DE REVISIÓN Y REGISTRO EN REPOSITORIO DE DATOS DE LAS ACTIVIDADES ACADÉMICAS PLANIFICADAS Y PUESTAS EN MARCHA DEL ALUMNADO Y PROFESORADO EN LA MAESTRÍA EN SALUD PÚBLICA EN MODALIDAD VIRTUAL.,NO,PUBLICADO,24/03/2025,22/12/2025,28/03/2025 10:16,188817.8,MXN,NO,2025-A-A-NAC-A-C-12-NDY-00019821,FORMALIZADO,28/03/2025 10:16,Cerrado,188817.8,,219028.65,,MXN,NO,,,188817.8,,,,,AUGC810711TM4,CARLOS AGUILAR GUTIERREZ,,MX,MEXICANA,SI,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/7adde34bc01c40ad881bf9b0e32a32c9/procedimiento,TIC,Desarrollo de software,NINGUNA,
APF,8,AGRICULTURA Y DESARROLLO RURAL,APF,008AFU,CONADESUCA,COMITE NACIONAL PARA EL DESARROLLO SUSTENTABLE DE LA CAÑA DE AZUCAR,008AFU999,DIRECCIÓN DE ADMINISTRACIÓN,E-2025-00016772,AFU 012-2025,CONTRATACIÓN DE SERVICIOS PARA LA INTEGRACIÓN DE INFORMACIÓN AL SIIWEB,33104,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-08-AFU-008AFU999-N-13-2025,SERVICIOS,NACIONAL,,NO,NO,,,,05/03/2025 05:02,,01/03/2025 00:00,C-2025-00017952,AFU 012-2025,CONTRATACIÓN DE SERVICIOS PARA LA INTEGRACIÓN DE INFORMACIÓN AL SIIWEB,"SERVICIOS DE APOYO A LA DIRECCIÓN DE ADMINISTRACIÓN DEL CONADESUCA, PARA COADYUVAR EN LA RECOPILACIÓN, INTEGRACIÓN Y ANÁLISIS DE LA INFORMACIÓN DEL SISTEMA INTEGRAL DE INFORMACIÓN DE INGRESOS Y CASTO PÚBLICO (SIIWEB), ASÍ COMO EL LLENADO Y CARGA EN LA PLATAFORMA DE LAS PLANTILLAS SOLICITADAS; ANÁLISIS Y SEGUIMIENTO DEL EJERCICIO DEL GASTO EN MATERIA PRESUPUESTAL DEL CONADESUCA, INSTRUMENTADO LAS ACCIONES NECESARIAS EN RELACIÓN A LA ELABORACIÓN DE FLUJOS DE EFECTIVO, COMPROMISOS, MINISTRACIONES, REINTEGROS, SUFICIENCIAS Y ADECUACIONES PRESUPUESTARIAS; REQUISITANDO LOS FORMATOS DE SOLICITUD DE INFORMACIÓN FINANCIERA Y PRESUPUESTAL REQUERIDOS POR LA COORDINADORA SECTORIAL, POR LA SECRETARÍA DE HACIENDA Y CRÉDITO PÚBLICO, LA SECRETARÍA ANTICORRUPCIÓN Y BUEN GOBIERNO, POR EL INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA O CUALQUIER INSTANCIA GUBERNAMENTAL; RECABAR INFORMACIÓN PARA EL REGISTRO Y CONTROL DE LA CONTABILIDAD FINANCIERA Y PRESUPUESTAL; ELABORACIÓN Y PROTECCIÓN DE CHEQUES, REVISIÓN DE LOS MOVIMIENTOS GENERADOS EN EL ESTADO DE CUENTA BANCARIO Y SU CONCILIACIÓN CON EL EJERCICIO DEL GASTO EJERCIDO; ACTUALIZACIÓN DEL PRESUPUESTO MODIFICADO, DESCARGA Y LLENADO DE PLANTILLAS DERIVADAS DE LOS CONCEPTOS CONTENIDOS EN EL ANALÍTICO DE CLAVES DE ENTIDADES PARAESTATALES (ACEP), ASÍ COMO EN LAS CLAVES PRESUPUESTARIAS INTEGRADAS POR LAS CLASIFICACIONES DEL GASTO (CP) DEL MÓDULO DE ADECUACIONES PRESUPUESTARIAS DE ENTIDADES (MAPE): REGISTRO EN EL SISTEMA INTEGRAL DE CUENTA PÚBLICA (SICP), LA INFORMACIÓN PRESUPUESTAL DEL CONADESUCA; REVISIÓN Y VALIDACIÓN EN EL SAT DE FACTURAS DE PROVEEDORES Y PRESTADORES DE SERVICIOS.",NO,PUBLICADO,01/03/2025,31/12/2025,08/03/2025 12:31,228448.28,MXN,NO,2025-A-A-NAC-A-C-08-AFU-00012893,FORMALIZADO,08/03/2025 12:31,Cerrado,228448.28,,265000,,MXN,NO,,,228448.28,,,,,AUZL810528U43,LIDIA PATRICIA AGUILAR ZAMUDIO,,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/101c6917ff0d4e74a9009cdd6aee83de/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA,
APF,13,MARINA,APF,013J2X,ASIPONA-Tuxpan,"ADMINISTRACION DEL SISTEMA PORTUARIO NACIONAL TUXPAN, S.A. DE C.V.",013J2X001,TUXPAN-GERENCIA DE ADMINISTRACION Y FINANZAS,E-2025-00008077,ASIPONATUX-GAF-S-07/2025,REGISTRO DE DATOS DEL PERSONAL Y LAS INCIDENCIAS,33104,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-13-J2X-013J2X001-N-7-2025,SERVICIOS,NACIONAL,,NO,NO,,,,22/01/2025 18:57,,20/12/2024 00:00,C-2025-00004554,ASIPONATUX-GAF-S-07/2025,REGISTRO DE DATOS DEL PERSONAL Y LAS INCIDENCIAS,REGISTRO DE DATOS DEL PERSONAL Y LAS INCIDENCIAS PARA LA ELABORACIÓN DE LA NÓMINA EN LA PLATAFORMA PUERTO INTELIGENTE SEGURO (PIS),NO,PUBLICADO,02/01/2025,26/12/2025,12/02/2025 09:07,196250,MXN,NO,2025-A-A-NAC-A-C-13-J2X-00003147,FORMALIZADO,12/02/2025 09:07,Cerrado,196250,,227650,,MXN,NO,,,196250,,,,,BACN851008R68,NORBERTA BEATRIZ BAUTISTA CALDERON,,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/e0a44c6627374f0bb271eb1a8576c893/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA,
APF,48,CULTURA,APF,48000,CULTURA,SECRETARIA DE CULTURA,48410003,DEPARTAMENTO DE COMITE,E-2025-00014895,SC/DGFN/PSP/00086/2025,SERVICIOS PROFESIONALES CONSISTENTES EN ASISTIR AL ÁREA DE TECNOLOGÍAS DE LA INF,33901,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-48-410-048410003-N-165-2025,SERVICIOS,NACIONAL,,NO,NO,,,,27/02/2025 03:57,,06/02/2025 00:00,C-2025-00014841,SC/DGFN/PSP/00088/2025,SERVICIOS PROFESIONALES CONSISTENTES EN ASISTIR AL ÁREA DE TECNOLOGÍAS DE LA INF,"SERVICIOS PROFESIONALES CONSISTENTES EN ASISTIR AL ÁREA DE TECNOLOGÍAS DE LA INFORMACIÓN Y SISTEMAS DE AUDIO DIGITAL, PARA LA REVISIÓN Y ANÁLISIS  EN LAS BASES DATOS, APLICACIONES MÓVILES Y SERVICIOS DE LAS DIVERSAS PLATAFORMAS WEB HOSPEDADAS EN LA INFRAESTRUCTURA TECNOLÓGICA DE LA FONOTECA NACIONAL.",NO,PUBLICADO,07/02/2025,30/11/2025,24/03/2025 13:06,259995.26,MXN,NO,2025-A-A-NAC-A-C-48-410-00016979,FORMALIZADO,24/03/2025 13:06,Cerrado,259995.26,,301594.5,,MXN,NO,,,259995.26,,,,,BAJM920121A40,MAYRENE ALEJANDRA BALLINAS JAIMES,,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/d1735db5f32146a1ad4f6d4af7cfe6b9/procedimiento,TIC,Consultoría en plataformas tecnológicas empresariales,NINGUNA,
APF,21,TURISMO,APF,21000,SECTUR,SECRETARIA DE TURISMO,21000999,DIRECCIÓN GENERAL DE ADMINISTRACIÓN,E-2025-00012771,CONT-005-2025,SERVICIO DE SOLUCIÓN DE INFRAESTRUCTURA DE RED,31904,LAASSP,LICITACIÓN PÚBLICA,,,,NO,,,,,LA-21-510-021000999-N-4-2025,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,17/02/2025 22:54,27/02/2025 16:00,28/02/2025 23:00,C-2025-00017211,CONT-005-2025,SERVICIO DE SOLUCIÓN DE INFRAESTRUCTURA DE RED,"SERVICIO DE SOLUCIÓN DE INFRAESTRUCTURA DE RED (LAN, WIFI) SEGURIDAD PERIMETRAL Y SERVIDORES",NO,PUBLICADO,01/03/2025,31/12/2025,12/03/2025 17:31,12320010,MXN,NO,2025-A-L-NAC-A-C-21-510-00015701,FORMALIZADO,12/03/2025 17:31,Cerrado,12320010,,14291211.6,,MXN,NO,,,12320010,,,,,BDI161222Q43,B DRIVE IT SA DE CV,578692,MX,MEXICANA,NO,GRANDE,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/49f2b79987e04553ad08589459d0fd6b/procedimiento,TIC,Infraestructura de red o servidores,NINGUNA,
APF,48,CULTURA,APF,48000,CULTURA,SECRETARIA DE CULTURA,48410003,DEPARTAMENTO DE COMITE,E-2025-00025440,SC/CCD/PSP/00596/2025,SERVICIOS PROFESIONALES CONSISTENTES EN COADYUVAR EN EL CENTRO DE CULTURA DIGITA,33901,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-48-410-048410003-N-713-2025,SERVICIOS,NACIONAL,,NO,NO,,,,29/03/2025 02:22,,10/03/2025 00:00,C-2025-00028765,SC/CCD/PSP/00596/2025,SERVICIOS PROFESIONALES CONSISTENTES EN COADYUVAR EN EL CENTRO DE CULTURA DIGITA,"SERVICIOS PROFESIONALES CONSISTENTES EN COADYUVAR EN EL CENTRO DE CULTURA DIGITAL (CCD) LLEVANDO A CABO LA CREACIÓN, EDICIÓN Y EL APOYO EN LA EJECUCIÓN DE ESTRATEGIAS PARA EL DESARROLLO Y ACTUALIZACIÓN DE CONTENIDOS DIGITALES DE LAS PLATAFORMAS ALBERGADAS EN LA PÁGINA WEB DEL CCD, MONITOREO Y CORRECCIÓN DE ERRORES DE NAVEGACIÓN, DESARROLLO DE DIVERSOS PROYECTOS DE ÁMBITO DIGITAL, IMPARTICIÓN DE TALLERES Y CHARLAS RELACIONADAS CON TECNOLOGÍA Y LA ORGANIZACIÓN DE INFORMACIÓN Y LA LÍNEA GRÁFICA PARA CADA UNO DE LOS PROYECTOS VINCULADOS CON OTRAS ÁREAS DE LA SECRETARÍA DE CULTURA.",NO,PUBLICADO,10/03/2025,30/11/2025,,251748.23,MXN,,,,,,,,,,,,,,,,,,,BEDC920211TWA,CARLOS NATHANAEL BERGEN DYCK,,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/0209be2311034374a54ff1f855bbeedf/procedimiento,TIC,Consultoría en plataformas tecnológicas empresariales,NINGUNA,
