Orden de gobierno,Clave Ramo,Descripción Ramo,Tipo de Institución,Clave Institución,Siglas de la Institución,Institución,Clave de la UC,Nombre de la UC,Código del expediente,Referencia del expediente,Título del expediente,Partida específica,Ley,Tipo Procedimiento,Artículo de excepción,Descripción excepción,Contrato marco,Compra consolidada,Núm. Proc. Consolidación,Nombre Proc. Consolidación,Tipo Proc. Consolidación,Art. EXC. Proc. Consolidación,Número de procedimiento,Tipo de contratación,Carácter del procedimiento,Forma de participación,La contratación es por Caso fortuito o fuerza mayor,Crédito externo,Organismo financiero,Clave del programa federal,Clave de cartera SHCP,Fecha de publicación,Fecha de apertura,Fecha de fallo,Código del contrato,Núm. del contrato,Título del contrato,Descripción del contrato,Contrato plurianual,Estatus DRC,Fecha de inicio del contrato,Fecha de fin del contrato,Fecha de firma del contrato,Importe DRC,Moneda,Convenio modificatorio,Código Ref. Contrato,Estatus Contrato,Fecha firma contrato,Tipo de contrato,Monto sin imp./mínimo,Monto mínimo con imp.,Monto sin imp./máximo,Monto máximo con imp.,Moneda.1,Convenio modificatorio.1,Código Ref. último convenio,Fecha fin último conv,Monto sin imp./mínimo último conv,Monto mínimo con imp. último conv,Monto sin imp./máximo último conv,Monto máximo con imp. último conv,Fecha firma último conv,rfc,Proveedor o contratista,Folio en el RUPC,País de la empresa,Nacionalidad proveedor o contratista,Proveedor/contratista con auto registro en CompraNet,Estratificación,origen,Dirección del anuncio,clasificacion_llm,subcategoria_tic,marca_tic
APF,14,TRABAJO Y PREVISIÓN SOCIAL,APF,014P7R,INFONACOT,INSTITUTO DEL FONDO NACIONAL PARA EL CONSUMO DE LOS TRABAJADORES,014P7R001,"DIRECCION DE RECURSOS MATERIALES Y SERVICIOS GENERALES, SUBDIRECCION GENERAL DE ADMON",E-2024-00093100,SERVICIO INTEGRAL RENOVACIÓN LICENCIA SAP CON SOPORTE TÉCNICO Y MEJORAMIENTO EV.,SERVICIO INTEGRAL RENOVACIÓN LICENCIA SAP CON SOPORTE TÉCNICO Y MEJORAMIENTO EV.,33304,LAASSP,"ADJUDICACIÓN DIRECTA POR ADJUDICACIÓN A PROVEEDOR CON CONTRATO VIGENTE, BAJO LAS MISMAS CONDICIONES",ART. 41 FR. III,"PÉRDIDAS O COSTOS ADICIONALES, CUANTIFICADOS Y JUSTIFICADOS, O ENTRE OTROS SUPUESTOS, SE TRATE DE PROVEEDOR QUE TENGA CONTRATO VIGENTE ADJUDICADO POR LICITACIÓN PÚBLICA.",,NO,,,,,AA-14-P7R-014P7R001-N-70-2024,SERVICIOS,NACIONAL,,NO,NO,,,,11/09/2024 22:40,,10/09/2024 12:00,C-2024-00121562,FNCOT/AD/CAAS/190/2024,SERVICIO INTEGRAL RENOVACIÓN LICENCIA SAP CON SOPORTE TÉCNICO Y MEJORAMIENTO EV.,SERVICIO INTEGRAL DE RENOVACIÓN DE LICENCIA SAP CON SOPORTE TÉCNICO Y MEJORAMIENTO EVOLUTIVO,NO,PUBLICADO,13/09/2024,31/12/2024,20/09/2024 13:26,8608883.18,MXN,SI,2024-A-A-NAC-A-A-14-P7R-00054713,FORMALIZADO,20/09/2024 13:26,Abierto,7197882.18,8349543.33,8608883.18,9986304.49,MXN,SI,2024-A-A-NAC-A-A-14-P7R-00054713-0002,08/02/2025 00:00,7197883.18,8349544.49,10330658.62,11983564.0,31/12/2024 10:56,ACI111011N91,ADVKNWCON CONSULTORIA EN IT S DE RL DE CV,,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/0ff4b380d5f5433ca14987df8bbeed90/procedimiento,TIC,Adquisición de licencias de software,Sap
APF,7,DEFENSA NACIONAL,APF,007HXA,ISSFAM,INSTITUTO DE SEGURIDAD SOCIAL PARA LAS FUERZAS ARMADAS MEXICANAS,007HXA001,DEPARTAMENTO DE ABASTECIMIENTOS Y DEPARTAMENTO DE CONTRATACIÓN DE SERVICIOS,E-2023-00134053,AA-CS-14-2024,SUSCRIPCIÓN DE SERVICIOS EN LA NUBE Y SERVICIOS COMPLEMENTARIOS DE ORACLE,32701,LAASSP,ADJUDICACIÓN DIRECTA POR CONTRATO MARCO,ART. 41 FR. XX,SUSCRIPCIÓN DE CONTRATOS ESPECÍFICOS QUE DERIVAN DE UN CONTRATO MARCO.,"RENOVACIÓN DE SERVICIOS DE ACTUALIZACIÓN Y SOPORTE TÉCNICO, SUSCRIPCIÓN DE SERVICIOS EN LA NUBE, ADQUISICIÓN DE NUEVAS LICENCIAS, SERVICIOS COMPLEMENTARIOS, INFRAESTRUCTURA IT Y SERVICIOS DE CAPACITACIÓN",NO,,,,,AA-07-HXA-007HXA001-N-19-2024,SERVICIOS,NACIONAL,,NO,NO,,,,28/12/2023 21:37,,,C-2024-00005195,CS/07/2024,SUSCRIPCIÓN DE SERVICIOS EN LA NUBE Y SERVICIOS COMPLEMENTARIOS DE ORACLE,SUSCRIPCIÓN DE SERVICIOS EN LA NUBE Y SERVICIOS COMPLEMENTARIOS DE ORACLE,NO,PUBLICADO,17/01/2024,31/12/2024,17/01/2024 15:45," 605,831.56 ",MXN,SI,2024-A-A-NAC-A-A-07-HXA-00002009,FORMALIZADO,17/01/2024 15:45,Abierto,605831.56,,1031057.28,,MXN,SI,2024-A-A-NAC-A-A-07-HXA-00002009-0001,31/01/2025 00:00,605831.56,605831.56,1031057.28,1196026.45,13/12/2024 12:02,ACO100816JL9,ARQSOFT CONSULTING SA DE CV,PM_NAL2023_0003298,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/da00af0d1c914ceb9251760ad1cb7634/procedimiento,TIC,Servicios de nube o virtualización,Oracle
APF,27,ANTICORRUPCIÓN Y BUEN GOBIERNO,APF,27000,SABG,SECRETARÍA ANTICORRUPCIÓN Y BUEN GOBIERNO,27000002,COORDINACIÓN DE ADQUISICIONES Y CONTRATACIÓN DE SERVICIOS,E-2024-00008345,SERVICIO DE INFRAESTRUCTURA Y PLATAFORMA EN LA NUBE PARA COMPRANET 2024,SERVICIO DE INFRAESTRUCTURA Y PLATAFORMA EN LA NUBE PARA COMPRANET 2024,31904,LAASSP,ADJUDICACIÓN DIRECTA POR INVITACIÓN A CUANDO MENOS TRES PERSONAS DESIERTA,ART. 42 PÁRRAFO QUINTO,"ADJUDICACIÓN DIRECTA  POR EL TITULAR DEL ÁREA RESPONSABLE DE LA CONTRATACIÓN, CUANDO UNA INVITACIÓN A CUANDO MENOS TRES HAYA SIDO DECLARADA DESIERTA.",,NO,,,,,AA-06-712-006000998-N-43-2024,SERVICIOS,NACIONAL,,NO,NO,,,,09/02/2024 03:50,,,C-2024-00015278,ADN-43-012/2024,SERVICIO DE INFRAESTRUCTURA Y PLATAFORMA EN LA NUBE PARA COMPRANET 2024,SERVICIOS DE INFRAESTRUCTURA Y PLATAFORMA EN LA NUBE PARA COMPRANET 2024,NO,PUBLICADO,01/02/2024,31/12/2024,14/02/2024 20:21,53215934.58,MXN,NO,2024-A-A-NAC-A-A-06-712-00007234,FORMALIZADO,14/02/2024 20:21,Abierto,29438835.53,,53215934.58,,MXN,NO,,,,,,,,ACO100816JL9,ARQSOFT CONSULTING SA DE CV,PM_NAL2023_0003298,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/e346ae8c5dcc475895e0d91f9db34926/procedimiento,TIC,Servicios de nube o virtualización,NINGUNA
APF,18,ENERGÍA,APF,018T0K,INEEL,INSTITUTO NACIONAL DE ELECTRICIDAD Y ENERGIAS LIMPIAS,018T0K001,DEPARTAMENTO DE ADQUISICIONES,E-2024-00108849,SOLICITUD PS 9547,9547_RENOVACIÓN DE 1010 LICENCIAS DEL SW ANTIVIRUS KASPERSKY ENDPOINT SECURITY,32701,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-18-T0K-018T0K001-N-127-2024,ADQUISICIONES,NACIONAL,,NO,NO,,,,19/11/2024 20:41,,25/11/2024 00:00,C-2024-00144467,UCOM1-0000008584,9547_RENOVACIÓN DE 1010 LICENCIAS DEL SW ANTIVIRUS KASPERSKY ENDPOINT SECURITY,RENOVACIÓN DE 1010 LICENCIAS DEL SW ANTIVIRUS KASPERSKY ENDPOINT SECURITY FOR BUSINESS SELECT,NO,PUBLICADO,26/11/2024,06/12/2024,04/12/2024 13:19,230269.9,MXN,NO,2024-A-A-NAC-A-C-18-T0K-00065875,FORMALIZADO,04/12/2024 13:19,Cerrado,230269.9,,267113.08,,MXN,NO,,,230269.9,,,,,ACO150824DD6,ARRME CONSULTORES SC,,MX,MEXICANA,NO,MEDIANA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/447a3fa9d3e54913a407435bc17e6aa5/procedimiento,TIC,Adquisición de licencias de software,NINGUNA
APF,38,"CIENCIA, HUMANIDADES, TECNOLOGÍA E INNOVACIÓN",APF,03890O,CIBNOR,"CENTRO DE INVESTIGACIONES BIOLOGICAS DEL NOROESTE, S.C.",03890O002,SUBDIRECCION DE RECURSOS MATERIALES Y SERVICIOS,E-2024-00087427,1-SG241371,SUMINISTRO LICENCIAS ANTIVIRUS,32701,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-38-90O-03890O002-N-85-2024,SERVICIOS,NACIONAL,,NO,NO,,,,19/08/2024 21:39,,12/08/2024 00:00,C-2024-00112737,1-SG241371,SUMINISTRO LICENCIAS ANTIVIRUS,"SUMINISTRO DE 840 LICENCIAS ANTIVIRUS KASPERSKY, CONVENIO MODIFICATORIO AL CONTRATO 1-SG231807, POR DOS MESES,. DICHAS LICENCIAS SE REQUIEREN PARA TODO EL EQUIPO INFORMATICO DEL CENTRO.",NO,PUBLICADO,16/08/2024,16/10/2024,,33028.8,MXN,,,,,,,,,,,,,,,,,,,ACT110426F7A,ARKU CONSULTORES TECNOLOGICOS ASOCIADOS SC,,MX,Mexicana,NO,NO ASIGNADO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/d3cf756a6bcd485c9b178aeffff3f49a/procedimiento,TIC,Adquisición de licencias de software,NINGUNA
APF,7,DEFENSA NACIONAL,APF,7000,SEDENA,SECRETARIA DE LA DEFENSA NACIONAL,7000999,SUBDIRECCIÓN DE ADQUISICIONES,E-2023-00093605,AA-007000999-SAIT06-2024,SV. DE MANTENIMIENTO Y ACTUALIZACION DEL SOFTWARE ERDAS IMAGINE (ANTICIPADO 2024,32701,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-07-110-007000999-N-73-2024,SERVICIOS,NACIONAL,,NO,NO,,,,16/11/2023 21:17,,,C-2023-00162572,D.G.ADMON. SAIT-27/P/2024,SV. DE MANTENIMIENTO Y ACTUALIZACION DEL SOFTWARE ERDAS IMAGINE (ANTICIPADO 2024,SV. DE MANTENIMIENTO Y ACTUALIZACION DEL SOFTWARE ERDAS IMAGINE (ANTICIPADO 2024,NO,PUBLICADO,01/01/2024,31/12/2024,20/12/2023 15:58,342343.44,MXN,NO,2023-A-A-NAC-A-C-07-110-00053137,FORMALIZADO,20/12/2023 15:58,Cerrado,342343.44,,397118.39,,MXN,NO,,,342343.44,,,,,ADT191022SD2,AGGME DESARROLLO TECNOLOGICO MEXICO SA DE CV,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/aad506ebacc441f3bb4da8a00e9c30e3/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
APF,51,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,APF,051GYN,ISSSTE,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,051GYN905,SUBDIRECCION DE ADMINISTRACION,E-2024-00003417,SPI-AD-01-20/2024,APOYAR EN LA GESTIÓN Y CONTROL DE LA HERRAMIENTA DE ANTIVIRUS Y PROTOCOLO SAMBA,33901,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-51-GYN-051GYN905-N-69-2024,SERVICIOS,NACIONAL,,NO,NO,,,,13/01/2024 02:14,,,C-2024-00004821,SPI-AD-01-20/2024,APOYAR EN LA GESTIÓN Y CONTROL DE LA HERRAMIENTA DE ANTIVIRUS Y PROTOCOLO SAMBA,APOYAR EN LA GESTIÓN Y CONTROL DE LA HERRAMIENTA DE ANTIVIRUS Y PROTOCOLO SAMBA,NO,PUBLICADO,08/01/2024,31/12/2024,19/01/2024 19:31,431501.76,MXN,SI,2024-A-A-NAC-A-C-51-GYN-00002576,FORMALIZADO,19/01/2024 19:31,Cerrado,431501.76,,500542.08,,MXN,SI,2024-A-A-NAC-A-C-51-GYN-00002576-0001,28/02/2025 00:00,431501.76,,500542.08,,31/12/2024 09:54,AEAA940720B92,ANGEL RICARDO ATENO AYALA,,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/88d16c2be37c4b1486b7f2f8a97f3ff2/procedimiento,TIC,Ciberseguridad,NINGUNA
GEM,82,QUINTANA ROO,GE,82008,CECYTE,COLEGIO DE ESTUDIOS CIENTÍFICOS Y TECNOLÓGICOS DE QUINTANA ROO,923021984,DIRECCIÓN DE ADMINISTRACIÓN,E-2024-00116105,CECYTE/RF/SER-AD/01/11-01-2024,SERVICIO DE SOPORTE TÉCNICO DEL SISTEMA DE NÓMINAS PARA ENTES PÚBLICOS (SINOEP),33301,LAASSP,"ADJUDICACIÓN DIRECTA POR PATENTES, LICENCIAS, OFERENTE ÚNICO U OBRAS DE ARTE",ART. 41 FR. I,"NO EXISTEN BIENES ALTERNATIVOS O SUSTITUTOS, ÚNICO OFERENTE, DERECHOS EXCLUSIVOS (PATENTES, LICENCIAS, DERECHOS DE AUTOR U OTROS DERECHOS EXCLUSIVOS), O POR OBRAS DE ARTE.",,NO,,,,,AA-82-008-923021984-N-3-2024,SERVICIOS,NACIONAL,,NO,NO,,11U006-S ORG DESCENT ESTATALES,,30/12/2024 18:40,,11/01/2024 00:00,C-2024-00152922,CECYTE/RF/SER-AD/01/11-01-2024,SERVICIO DE SOPORTE TÉCNICO DEL SISTEMA DE NÓMINAS PARA ENTES PÚBLICOS (SINOEP),SERVICIO DE SOPORTE TÉCNICO DEL SISTEMA DE NÓMINAS PARA ENTES PÚBLICOS (SINOEP),NO,PUBLICADO,11/01/2024,31/12/2024,,94400,MXN,,,,,,,,,,,,,,,,,,,AEAJ911129KU1,JONATHAN ALMEIDA ALMEIDA,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/05e09e5e47a24c1c93dbe0e90da6e155/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
GEM,77,NAYARIT,GE,77024,UPNAY,UNIVERSIDAD POLITÉCNICA DEL ESTADO DE NAYARIT,918046988,SECRETARÍA ADMINISTRATIVA,E-2024-00101092,IA-77-024-918046988-N-9-2024,ADQUISICIÓN DE SOFTWARE Y LICENCIAS INFORMÁTICAS,59101,LAASSP,INVITACIÓN A CUANDO MENOS 3 PERSONAS POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,IA-77-024-918046988-N-9-2024,ADQUISICIONES,NACIONAL,PRESENCIAL,NO,NO,,11U079-EXP EDUC EMS Y SUP,,16/10/2024 01:57,25/10/2024 17:00,29/10/2024 18:00,C-2024-00143692,INV.PPU079.UPEN.SA.09.2024,ADQUISICIÓN DE SOFTWARE Y LICENCIAS INFORMÁTICAS,ADQUISICIÓN DE SOFTWARE Y LICENCIAS INFORMÁTICAS PARA LA UNIVERSIDAD POLITÉCNICA DEL ESTADO DE NAYARIT,NO,PUBLICADO,05/11/2024,19/11/2024,,706052.89,MXN,,,,,,,,,,,,,,,,,,,AEFH840823953,HECTOR MANUEL ARENAS FRAUSTO,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/5521326cbde14864b2208fd040fc9d1f/procedimiento,TIC,Adquisición de licencias de software,NINGUNA
APF,51,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,APF,051GYN,ISSSTE,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,051GYN905,SUBDIRECCION DE ADMINISTRACION,E-2024-00006078,SPI-AD-01-32/2024,"APOYAR EN LA CONFIGURACIÓN, SEGUIMIENTO Y MANTENIMIENTO DE LOS PROYECTOS REFEREN",33901,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-51-GYN-051GYN905-N-225-2024,SERVICIOS,NACIONAL,,NO,NO,,,,23/01/2024 00:57,,,C-2024-00008185,SPI-AD-01-32/2024,"APOYAR EN LA CONFIGURACIÓN, SEGUIMIENTO Y MANTENIMIENTO DE LOS PROYECTOS REFEREN","APOYAR EN LA CONFIGURACIÓN, SEGUIMIENTO Y MANTENIMIENTO DE LOS PROYECTOS REFERENTES A LOS APLICATIVOS JAVA",NO,PUBLICADO,15/01/2024,31/12/2024,23/01/2024 17:57,607698,MXN,SI,2024-A-A-NAC-A-C-51-GYN-00002972,FORMALIZADO,23/01/2024 17:57,Cerrado,607698.0,,704929.68,,MXN,SI,2024-A-A-NAC-A-C-51-GYN-00002972-0001,28/02/2025 00:00,607698.0,,704929.68,,31/12/2024 10:15,AEGS830323IW3,SERAFIN ARREOLA GARCIA,,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/dc30790ddb0c477f876a9cf8936f742e/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
APF,18,ENERGÍA,APF,018T0K,INEEL,INSTITUTO NACIONAL DE ELECTRICIDAD Y ENERGIAS LIMPIAS,018T0K001,DEPARTAMENTO DE ADQUISICIONES,E-2024-00021847,E/US/21404,"21404_APOYO EN LA MIGRACIÓN DE INTERFACES DE TEMPLATES DE RELACIONES, DE MÓDULOS",33901,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-18-T0K-018T0K001-N-68-2024,SERVICIOS,NACIONAL,,NO,NO,,,,07/03/2024 18:10,,,C-2024-00028086,AVELINO/E/US/21404,"21404_APOYO EN LA MIGRACIÓN DE INTERFACES DE TEMPLATES DE RELACIONES, DE MÓDULOS","APOYO EN LA MIGRACIÓN DE INTERFACES DE TEMPLATES DE RELACIONES, DE MÓDULOS DE PORTAFOLIO Y DE ANEXOS DE DOCUMENTOS DEL MÓDULO DE PAQUETES DE MODIFICACIÓN EN EL SISTEMA DE CONTROL DE LA CONFIGURACIÓN C97 DE LA CENTRAL LAGUNA VERDE.",NO,PUBLICADO,19/03/2024,30/12/2024,15/03/2024 14:52,228069.08,MXN,NO,2024-A-A-NAC-A-A-18-T0K-00014812,FORMALIZADO,15/03/2024 14:52,Abierto,207335.53,,228069.08,,MXN,NO,,,,,,,,AEMC940813AQ2,CARLOS DAVID AVELINO MORALES,,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/16d7cf3f026b4c788bcfcf661b645fe4/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
APF,12,SALUD,APF,012NDY,INSP,INSTITUTO NACIONAL DE SALUD PUBLICA,012NDY001,DEPARTAMENTO DE SERVICIOS GENERALES Y MANTENIMIENTO,E-2024-00045337,DAF/SGYM0618/2024,SERVICIOS DE APOYO A UNIDADES ADMINISTRATIVAS DE LA DAF EN LA OPERACIÓN,33104,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-12-NDY-012NDY001-N-195-2024,SERVICIOS,NACIONAL,,NO,NO,,,,06/05/2024 23:46,,,C-2024-00052981,DAF/SGYM0618/2024,SERVICIOS DE APOYO A UNIDADES ADMINISTRATIVAS DE LA DAF EN LA OPERACIÓN,"SERVICIOS DE APOYO A UNIDADES ADMINISTRATIVAS DE LA DAF EN LA OPERACIÓN DE LOS MÓDULOS DE NÓMINA FEDERAL, CONTRATOS Y RECURSOS HUMANOS BAJO LA PLATAFORMA DYNAMICS NAV.",NO,PUBLICADO,06/05/2024,31/12/2024,09/05/2024 11:03,204800,MXN,NO,2024-A-A-NAC-A-C-12-NDY-00025575,FORMALIZADO,09/05/2024 11:03,Cerrado,204800.0,,237568.0,,MXN,NO,,,204800.0,,,,,AEOB790519MU6,BRUNO ARCE OCAMPO,,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/35bd48b5445e4a4c8082fa8a1392f8ae/procedimiento,TIC,Mantenimiento de software institucional,Microsoft
APF,48,CULTURA,APF,48000,CULTURA,SECRETARIA DE CULTURA,48410003,DEPARTAMENTO DE COMITE,E-2024-00023943,SC/CCD/PSP/00893/2024,SERVICIOS PROFESIONALES CONSISTENTES EN COADYUVAR EN EL CENTRO DE CULTURA DIGITA,33901,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-48-410-048410003-N-880-2024,SERVICIOS,NACIONAL,,NO,NO,,,,25/03/2024 18:42,,,C-2024-00028661,SC/CCD/PSP/00893/2024,SERVICIOS PROFESIONALES CONSISTENTES EN COADYUVAR EN EL CENTRO DE CULTURA DIGITA,"SERVICIOS PROFESIONALES CONSISTENTES EN COADYUVAR EN EL CENTRO DE CULTURA DIGITAL (CCD) LLEVANDO A CABO LA CREACIÓN, EDICIÓN Y EL APOYO EN LA EJECUCIÓN DE ESTRATEGIAS PARA EL DESARROLLO Y MANTENIMIENTO DE CONTENIDOS DIGITALES DE LAS PLATAFORMAS ALBERGADAS EN LA PÁGINA WEB DEL CCD;  ADEMÁS DEL MONITOREO Y CORRECCIÓN DE ERRORES DE NAVEGACIÓN; DESARROLLO DE DIVERSOS PROYECTOS DE ÁMBITO DIGITAL Y LA ORGANIZACIÓN DE INFORMACIÓN Y LA LÍNEA GRÁFICA PARA CADA UNO DE LOS PROYECTOS VINCULADOS CON OTRAS ÁREAS DE LA SECRETARÍA DE CULTURA",NO,PUBLICADO,01/03/2024,30/11/2024,09/04/2024 08:43,230584.5,MXN,NO,2024-A-A-NAC-A-C-48-200-00017100,FORMALIZADO,09/04/2024 08:43,Cerrado,230584.5,,267478.02,,MXN,NO,,,230584.5,,,,,AETE9412022MA,EMMANUEL ARENAS TOLTECA,,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/a31f3a5cb9704bbc9e2b5f9a19dcf349/procedimiento,TIC,Consultoría en plataformas tecnológicas empresariales,NINGUNA
APF,13,MARINA,APF,13000,SEMAR,SECRETARIA DE MARINA,13000999,DIRECCION GENERAL ADJUNTA DE ADQUISICIONES,E-2024-00031295,NAC INV.25 REQ.334 EC: INFO016 SERV. DE DESARROLLO DE APLICACIONES INFORMÁTICAS,NAC INV.25 REQ.334 EC: INFO016 SERV. DE DESARROLLO DE APLICACIONES INFORMÁTICAS,33301,LAASSP,INVITACIÓN A CUANDO MENOS 3 PERSONAS POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,IA-13-312-013000999-N-232-2024,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,05/04/2024 18:53,19/04/2024 15:00,29/04/2024 18:00,C-2024-00051449,13-0371/24,NAC INV.25 REQ.334 EC: INFO016 SERV. DE DESARROLLO DE APLICACIONES INFORMÁTICAS,SERV. DE DESARROLLO DE APLICACIONES INFORMÁTICAS,NO,PUBLICADO,13/05/2024,31/12/2024,,3447360,MXN,,,,,,,,,,,,,,,,,,,AGG040809I71,ASAE - GCP SA DE CV,,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/ed140e3c7ba04e72b1ad06e0704fa96f/procedimiento,TIC,Desarrollo de software,NINGUNA
